kiscourseid,url,degree_type,degree_title,a_level_grade_req,a_level_subject_reqs,ib_grade_req,ib_subject_req
UUUPH-N120~USPH-AFB22,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AFB22,BSc,Physics with Astrophysics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"If you are studying three A levels and this qualification you are eligible for an alternative offer: AAAB or A*ABB in three A levels including A in Mathematics and A in Physics and B in the Advanced Skills Baccalaureate Wales International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N121~USPH-AKB22,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AKB22,BSc,Physics with Astrophysics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"If you are studying three A levels and this qualification you are eligible for an alternative offer: AAAB or A*ABB in three A levels including A in Mathematics and A in Physics and B in the Advanced Skills Baccalaureate Wales International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N122~USPH-AFM22,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AFM22,MPhys,Physics with Astrophysics MPhys (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"If you are studying three A levels and this qualification you are eligible for an alternative offer: AAAB or A*ABB in three A levels including A in Mathematics and A in Physics and B in the Advanced Skills Baccalaureate Wales International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N123~USPH-AFM23,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AFM23,MPhys,Physics with Astrophysics MPhys (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"If you are studying three A levels and this qualification you are eligible for an alternative offer: AAAB or A*ABB in three A levels including A in Mathematics and A in Physics and B in the Advanced Skills Baccalaureate Wales International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N124~USPH-AKM23,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AKM23,MPhys,Physics with Astrophysics MPhys (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"If you are studying three A levels and this qualification you are eligible for an alternative offer: AAAB or A*ABB in three A levels including A in Mathematics and A in Physics and B in the Advanced Skills Baccalaureate Wales International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N130~USPH-AFB24,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AFB24,BSc,Physics with Theoretical Physics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N131~USPH-AKB24,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AKB24,BSc,Physics with Theoretical Physics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N132~USPH-AFM24,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AFM24,MPhys,Physics with Theoretical Physics MPhys (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N133~USPH-AFM25,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AFM25,MPhys,Physics with Theoretical Physics MPhys (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N134~USPH-AKM25,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AKM25,MPhys,Physics with Theoretical Physics MPhys (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N140~USPH-AFB26,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AFB26,BSc,Mathematics and Physics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including A*A in Mathematics and Further Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches and 6 in Physics."
UUUPH-N141~USPH-AKB26,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AKB26,BSc,Mathematics and Physics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including A*A in Mathematics and Further Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches and 6 in Physics."
UUUPH-N142~USPH-AFM26,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AFM26,MSci,Mathematics and Physics MSci (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including A*A in Mathematics and Further Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches and 6 in Physics."
UUUPH-N143~USPH-AKM26,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AKM26,MSci,Mathematics and Physics MSci (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including A*A in Mathematics and Further Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches and 6 in Physics."
UUUPL-A100~UHPL-AFB54,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AFB54,BSc,Politics with Economics BSc (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects."
UUUPL-A101~UHPL-AKB54,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB54,BSc,Politics with Economics BSc (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects."
UUUPL-A110~UHPL-AFB53,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AFB53,BSc,Politics and International Relations BSc (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects."
UUUPL-A111~UHPL-AKB53,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB53,BSc,Politics and International Relations BSc (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects."
UUUPL-B100~UHPL-AKB50,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB50,BSc,International Management and Modern Languages (French) BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels including B in French Read more about our approach to A levels and AS levels.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including 5 in French."
UUUPL-B110~UHPL-AKB51,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB51,BSc,International Management and Modern Languages (German) BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels including B in German.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including 5 in German."
UUUPL-B120~UHPL-AKB52,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB52,BSc,International Management and Modern Languages (Spanish) BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels including B in Spanish.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including 5 in Spanish."
UUUPL-O900~UHPL-AKB67,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB67,BA,International Politics and Modern Languages BA (Hons),AAB,A level Typical offer AAB AAB in three A levels.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects."
UUUPL-O900~UHPL-AKB68,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB68,BA,International Politics and Modern Languages BA (Hons),AAB,A level Typical offer AAB AAB in three A levels.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects."
UUUPL-O900~UHPL-AKB69,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB69,BA,International Politics and Modern Languages BA (Hons),AAB,A level Typical offer AAB AAB in three A levels.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects."
UUUPL-O900~UHPL-AKB70,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB70,,,,,,
UUUPL-O900~UHPL-AKB71,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB71,BA,International Politics and Modern Languages BA (Hons),AAB,A level Typical offer AAB AAB in three A levels.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects."
UUUPL-O900~UHPL-AKB72,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB72,BA,International Politics and Modern Languages BA (Hons),AAB,A level Typical offer AAB AAB in three A levels.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects."
UUUPL-R900~UHPL-AKB55,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB55,BA,Modern Languages BA (Hons),ABB,A level Typical offer ABB ABB in three A levels.,35,"International Baccalaureate Typical offer 6, 5, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 5, 5 in three Higher Level subjects."
UUUPL-R900~UHPL-AKB56,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB56,BA,Modern Languages BA (Hons),ABB,A level Typical offer ABB ABB in three A levels.,35,"International Baccalaureate Typical offer 6, 5, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 5, 5 in three Higher Level subjects."
UUUPL-R900~UHPL-AKB57,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB57,,,,,,
UUUPL-R900~UHPL-AKB58,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB58,BA,Modern Languages BA (Hons),ABB,A level Typical offer ABB ABB in three A levels.,35,"International Baccalaureate Typical offer 6, 5, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 5, 5 in three Higher Level subjects."
UUUPL-R900~UHPL-AKB59,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB59,BA,Modern Languages BA (Hons),ABB,A level Typical offer ABB ABB in three A levels.,35,"International Baccalaureate Typical offer 6, 5, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 5, 5 in three Higher Level subjects."
UUUPL-R900~UHPL-AKB60,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB60,BA,Modern Languages BA (Hons),ABB,A level Typical offer ABB ABB in three A levels.,35,"International Baccalaureate Typical offer 6, 5, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 5, 5 in three Higher Level subjects."
UUUPL-R900~UHPL-AKB61,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB61,,,,,,
UUUPL-R900~UHPL-AKB62,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB62,BA,Modern Languages BA (Hons),ABB,A level Typical offer ABB ABB in three A levels.,35,"International Baccalaureate Typical offer 6, 5, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 5, 5 in three Higher Level subjects."
UUUPL-R900~UHPL-AKB63,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB63,BA,Modern Languages BA (Hons),ABB,A level Typical offer ABB ABB in three A levels.,35,"International Baccalaureate Typical offer 6, 5, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 5, 5 in three Higher Level subjects."
UUUPL-R900~UHPL-AKB64,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB64,,,,,,
UUUPL-R900~UHPL-AKB65,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB65,BA,Modern Languages BA (Hons),ABB,A level Typical offer ABB ABB in three A levels.,35,"International Baccalaureate Typical offer 6, 5, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 5, 5 in three Higher Level subjects."
UUUPL-R900~UHPL-AKB66,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPL-AKB66,BA,Modern Languages BA (Hons),ABB,A level Typical offer ABB ABB in three A levels.,35,"International Baccalaureate Typical offer 6, 5, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 5, 5 in three Higher Level subjects."
UUUPS-F110~UHPS-AFB10,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPS-AFB10,BSc,Psychology BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels.,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects."
UUUPS-F111~UHPS-AKB10,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHPS-AKB10,BSc,Psychology BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels.,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects."
UUUSL-G110~USSL-AFB11,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AFB11,BSc,Biology BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels including A in Biology and A in a second science or mathematics subject.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including 6 in Biology and 6 in a second science or mathematics subject."
UUUSL-G111~USSL-AKB11,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AKB11,BSc,Biology BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels including A in Biology and A in a second science or mathematics subject.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including 6 in Biology and 6 in a second science or mathematics subject."
UUUSL-G112~USSL-AFM11,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AFM11,,Biology MBiol (Hons),AAB,A level Typical offer AAB AAB in three A levels including A in Biology and A in a second science or mathematics subject.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including 6 in Biology and 6 in a second science or mathematics subject."
UUUSL-G113~USSL-AKM11,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AKM11,,Biology MBiol (Hons),AAB,A level Typical offer AAB AAB in three A levels including A in Biology and A in a second science or mathematics subject.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including 6 in Biology and 6 in a second science or mathematics subject."
UUUSL-G120~USSL-AFB10,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AFB10,BSc,Biochemistry BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels including A in Biology and A in Chemistry Read more about our approach to A levels and AS levels.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including 6 in Biology and 6 in Chemistry."
UUUSL-G121~USSL-AKB10,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AKB10,BSc,Biochemistry BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels including A in Biology and A in Chemistry Read more about our approach to A levels and AS levels.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including 6 in Biology and 6 in Chemistry."
UUUSL-G122~USSL-AFM10,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AFM10,,Biochemistry MBiochem (Hons),AAB,A level Typical offer AAB AAB in three A levels including A in Biology and A in Chemistry Read more about our approach to A levels and AS levels.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including 6 in Biology and 6 in Chemistry."
UUUSL-G123~USSL-AKM10,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AKM10,,Biochemistry MBiochem (Hons),AAB,A level Typical offer AAB AAB in three A levels including A in Biology and A in Chemistry Read more about our approach to A levels and AS levels.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including 6 in Biology and 6 in Chemistry."
UUUSL-G130~USSL-AFB12,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AFB12,BSc,Biomedical Sciences BSc (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels including A in Biology and A in Chemistry Read more about our approach to A levels and AS levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects including 6 in Biology and 6 in Chemistry."
UUUSL-G131~USSL-AKB12,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AKB12,BSc,Biomedical Sciences BSc (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels including A in Biology and A in Chemistry Read more about our approach to A levels and AS levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects including 6 in Biology and 6 in Chemistry."
UUUSL-G132~USSL-AFM12,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AFM12,,Biomedical Sciences MBiomed (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels including A in Biology and A in Chemistry Read more about our approach to A levels and AS levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects including 6 in Biology and 6 in Chemistry."
UUUSL-G133~USSL-AKM12,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AKM12,,Biomedical Sciences MBiomed (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels including A in Biology and A in Chemistry Read more about our approach to A levels and AS levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects including 6 in Biology and 6 in Chemistry."
UUUSL-M100~USSL-AFM14,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AFM14,MPharm,Pharmacy MPharm (Hons),AAB,A level Typical offer AAB AAB in three A levels including Chemistry and one other science or mathematics subject.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects including Chemistry and a second science or mathematics course."
UUUSL-M102~USSL-PFM14,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-PFM14,MPharm,Pharmacy MPharm (Hons),AAB,A level Typical offer AAB AAB in three A levels including Chemistry and one other science or mathematics subject.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects including Chemistry and a second science or mathematics course."
UUUSL-M103~USSL-PFM15,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-PFM15,MPharm,Pharmacy with Preparatory Year MPharm (Hons),CCC,A level Typical offer CCC to ABB Your typical offer depends on how many science and mathematics subjects you study in your A level subjects.,28,"International Baccalaureate Typical offer 4, 4 to 6, 5, 5 at HL International Baccalaureate Diploma If you study Chemistry and at least one other maths or science subject at Higher Level: 28 points overall and 4, 4 in two Higher Level subjects including Chemistry and a second science or mathematics subject."
UUUSL-M110~USSL-AFB13,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AFB13,BSc,Pharmacology BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels including Chemistry and one other science or mathematics subject.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including Chemistry and a second science or mathematics course."
UUUSL-M111~USSL-AKB13,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AKB13,BSc,Pharmacology BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels including Chemistry and one other science or mathematics subject.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including Chemistry and a second science or mathematics course."
UUUSL-M112~USSL-AKM13,http://www.bath.ac.uk/study/kis/2025-2026/programme/USSL-AKM13,,Pharmacology MPharmacol (Hons),AAB,A level Typical offer AAB AAB in three A levels including Chemistry and one other science or mathematics subject.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects including Chemistry and a second science or mathematics course."
UUUSP-U100~UHSP-AFB32,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHSP-AFB32,BSc,Social Policy BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects."
UUUSP-U101~UHSP-AKB32,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHSP-AKB32,BSc,Social Policy BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects."
UUUSP-U110~UHSP-AFB35,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHSP-AFB35,BSc,Sociology BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects."
UUUSP-U111~UHSP-AKB35,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHSP-AKB35,BSc,Sociology BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects."
UUUSP-U120~UHSP-AFB36,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHSP-AFB36,BSc,Sociology and Social Policy BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects."
UUUSP-U121~UHSP-AKB36,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHSP-AKB36,BSc,Sociology and Social Policy BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects."
UUUSP-U130~UHSP-AFB37,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHSP-AFB37,BSc,Social Sciences BSc (Hons),ABB,A level Typical offer ABB ABB in three A levels.,35,"International Baccalaureate Typical offer 6, 5, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 5, 5 in three Higher Level subjects."
UUUSP-U131~UHSP-AKB37,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHSP-AKB37,BSc,Social Sciences BSc (Hons),ABB,A level Typical offer ABB ABB in three A levels.,35,"International Baccalaureate Typical offer 6, 5, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 5, 5 in three Higher Level subjects."
UUUSP-U140~UHSP-AFB31,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHSP-AFB31,BSc,International Development with Economics BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects."
UUUSP-U141~UHSP-AKB31,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHSP-AKB31,BSc,International Development with Economics BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects."
UUUSP-U150~UHSP-AFB30,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHSP-AFB30,BSc,Criminology BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects."
UUUSP-U151~UHSP-AKB30,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHSP-AKB30,BSc,Criminology BSc (Hons),AAB,A level Typical offer AAB AAB in three A levels.,35,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 35 points overall and 6, 6, 5 in three Higher Level subjects."
UUUSP-U160~UHSP-AFB33,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHSP-AFB33,BSc,Social Work and Applied Social Studies BSc (Hons),,,,
