kiscourseid,url,degree_type,degree_title,a_level_grade_req,a_level_subject_reqs,ib_grade_req,ib_subject_req
2571123,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12105/bsc-planning-and-real-estate/,BSc,Planning and Real Estate,ABB,ABB.,34,"34 points overall.6,5,5 in Higher Level subjects."
2571129,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12385/bsc-environmental-management/,BSc,Environmental Management,ABB,ABB.,34,"34 points overall.6,5,5 in Higher Level subjects."
2571130,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12316/menvsci-environmental-science/,,MEnvSci Environmental Science,AAB,"AAB, including at least one science subject. Subjects considered to be science subjects are Biology, Chemistry, Physics, Mathematics, Further Mathematics, Geology, Environmental Science, and Geography. If Geography is the only science subject being taken, the offer will typically specify an A in Geography and applicants may first be required to attend an interview online or in person to assess their suitability for the course. If you do not have the required grades or subjects you may want to consider our integrated foundation year. Practical skills are a crucial part of science education and therefore there will be a requirement to pass the practical element of any science A-level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"Applicants must demonstrate a broad general education, typically a minimum of five GCSEs/iGCSEs, including acceptable levels of literacy and numeracy, equivalent to at least grade 4/C in GCSE/iGCSE English Language and grade 6/B in GCSE/iGCSEâ¯Mathematics.â¯"
2571131,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12322/menvsci-environmental-science-with-a-year-abroad/,,MEnvSci Environmental Science with International Study,AAB,"AAB, including at least one science subject. Subjects considered to be science subjects are Biology, Chemistry, Physics, Mathematics, Further Mathematics, Geology, Environmental Science, and Geography. If Geography is the only science subject being taken, the offer will typically specify an A in Geography and applicants may first be required to attend an interview online or in person to assess their suitability for the course. If you do not have the required grades or subjects you may want to consider our integrated foundation year. Practical skills are a crucial part of science education and therefore there will be a requirement to pass the practical element of any science A-level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"Applicants must demonstrate a broad general education, typically a minimum of five GCSEs/iGCSEs, including acceptable levels of literacy and numeracy, equivalent to at least grade 4/C in GCSE/iGCSE English Language and grade 6/B in GCSE/iGCSEâ¯Mathematics.â¯"
2571132,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12319/menvsci-environmental-science-with-a-year-in-industry/,,MEnvSci Environmental Science with Industrial Experience,AAB,"AAB, including at least one science subject. Subjects considered to be science subjects are Biology, Chemistry, Physics, Mathematics, Further Mathematics, Geology, Environmental Science, and Geography. If Geography is the only science subject being taken, the offer will typically specify an A in Geography and applicants may first be required to attend an interview online or in person to assess their suitability for the course. If you do not have the required grades or subjects you may want to consider our integrated foundation year. Practical skills are a crucial part of science education and therefore there will be a requirement to pass the practical element of any science A-level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"Applicants must demonstrate a broad general education, typically a minimum of five GCSEs/iGCSEs, including acceptable levels of literacy and numeracy, equivalent to at least grade 4/C in GCSE/iGCSE English Language and grade 6/B in GCSE/iGCSEâ¯Mathematics.â¯"
2571133,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12661/meng-materials-science-and-engineering-with-nanomaterials/,MEng,Materials Science and Engineering with Nanomaterials,AAA,"AAA including two from Mathematics, Physics and Chemistry. If you are not taking A-level Mathematics, Grade 7/A at GCSE/iGCSE Mathematics is required. If you do not have the required grades or subjects you may want to consider our integrated foundation year. Practical skills are a crucial part of science education and therefore there will be a requirement to pass the practical element of any science A-level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",36,"Applicants must demonstrate a broad general education including acceptable levels of literacy and numeracy, equivalent to at least Grade C/4 in GCSE/iGCSE English Language, Mathematics and Science."
2571134,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18038/bsc-biology-with-entrepreneurship/,BSc,Biology with Entrepreneurship,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2571135,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18039/bsc-biomedical-sciences-with-entrepreneurship/,BSc,Biomedical Sciences with Entrepreneurship,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2571138,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18042/bsc-genetics-with-entrepreneurship/,BSc,Genetics with Entrepreneurship,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2571139,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18043/bsc-life-sciences-with-entrepreneurship/,BSc,Life Sciences with Entrepreneurship,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2571140,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18044/bsc-microbiology-with-entrepreneurship/,BSc,Microbiology with Entrepreneurship,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2571141,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18045/bsc-neuroscience-with-entrepreneurship/,BSc,Neuroscience with Entrepreneurship,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2571142,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18046/bsc-pharmacology-with-entrepreneurship/,BSc,Pharmacology with Entrepreneurship,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2571143,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18047/bsc-medical-physiology-with-entrepreneurship/,BSc,Medical Physiology with Entrepreneurship,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2571145,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18049/bsc-zoology-with-entrepreneurship/,BSc,Zoology with Entrepreneurship,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2571146,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18050/bsc-immunology-with-entrepreneurship/,BSc,Immunology with Entrepreneurship,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2571147,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18051/bsc-biotechnology-with-entrepreneurship/,BSc,Biotechnology with Entrepreneurship,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2571148,https://www.alliancembs.manchester.ac.uk/study/undergraduate/bsc-hons-business-accounting-with-industrialprofessional-experience/,BSc,Business Accounting with Industrial/Professional Experience / Overview,,"Grades AAA. Native language A-Levels are accepted. General Studies is normally accepted if one of four A-Levels passed in the same sitting. In most circumstances we will expect candidates to complete three A-Levels in one sitting to demonstrate the ability to manage a high level and volume of study. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. Preferred A-Level subjects We will consider the subjects you have taken in addition to your individual grades. Due to the popularity of our courses we may prioritise applicants based on the number of preferred subjects that they are studying. We may also take into consideration the combination of subjects taken. Please use the list below to check our preferred subjects for BSc (Hons) Business Accounting: Accounting, Business Studies, Economics, English Language/Literature, Geography, Government and Politics, Law, Mathematics/Further Mathematics, Politics, Quantitative Methods and Statistics.",36,
2571149,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12764/ba-art-history-and-arabic/,BA,Art History and Arabic,ABB,Grades ABB. This course is designed for students whose level of Arabic is beginners only. We prefer students to offer at least one essay based subject at A Level. We accept native language A Levels (excluding Arabic) providing that they are taken in the same sitting as your other subjects.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2571150,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12774/bsc-international-disaster-management-and-humanitarian-response-and-arabic/,BSc,International Disaster Management and Humanitarian Response and Arabic,ABB,ABB.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2571151,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12765/ba-art-history-and-chinese/,BA,Art History and Chinese,ABB,Grades ABB. This course is designed for students whose level of Chinese ranges from beginners to A Level standard. It is not suitable for students whose native language is Chinese. We require at least one essay based/humanities subject at A Level.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2571152,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12801/ba-east-asian-studies-with-international-study/,BA,East Asian Studies with International Study,ABB,"AAB. We prefer students to offer at least one essay based subject. The University recognises the benefit of the Extended Project Qualification (EPQ) and the opportunities it provides for applicants to develop independent study and research skills. We strongly encourage you to provide information about the EPQ in your personal statement and at interview. For this programme, as well as the regular conditions of offer, we may make students who are currently taking or completed the EPQ an alternative offer. For this course it would beABB at A-level plus the Extended Project at Grade A.",34,"35Â points overall.Â 6,6,5 in Higher Level subjects"
2571153,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12775/bsc-international-disaster-management-and-humanitarian-response-and-chinese/,BSc,International Disaster Management and Humanitarian Response and Chinese,ABB,ABB.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2571154,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12766/ba-art-history-and-french/,BA,Art History and French,ABB,Grades ABB.We offer French Language from Beginners or Advanced Level. If you are taking A Level French we will require grade B and you will be placed in the Advanced stream. We require students to offer at least one Humanities or essay based subject at A Level.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2571155,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12776/bsc-international-disaster-management-and-humanitarian-response-and-french/,BSc,International Disaster Management and Humanitarian Response and French,ABB,ABB.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2571156,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12767/ba-art-history-and-german/,BA,Art History and German,ABB,Grades ABB. We offer German Language at Beginners and Advanced Level. If you are taking A Level German we will require grade B and you will be placed in the Advanced stream. We prefer students to offer at least one essay based subject at A Level.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2571157,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12768/ba-art-history-and-italian/,BA,Art History and Italian,ABB,Grades ABB.We offer Italian Language at Beginners or Advanced Level. If you are taking A Level Italian we will require grade B and you will be placed in the advanced stream. We prefer students to offer at least one essay based subject or language at A Level.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2571158,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12769/ba-art-history-and-japanese/,BA,Art History and Japanese,ABB,Grades ABB. The course is designed for students whose level of Japanese ranges from complete beginners to A Level standard. It is not suitable for students whose native language is Japanese. We prefer students to offer at least one essay based subject at A Level.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2571159,https://www.manchester.ac.uk/study/undergraduate/courses/2025/13042/ba-philosophy-and-religion/,BA,Philosophy and Religion,,"AAB The University recognises the benefit of the Extended Project Qualification (EPQ) and the opportunities it provides for applicants to develop independent study and research skills. We strongly encourage you to provide information about the EPQ in your personal statement and at interview. For this programme, as well as the regular conditions of offer, we may make students who are currently taking or completed the EPQ an alternative offer. For this course it would beABB at A-level plus the Extended Project at Grade A.",35,"35 points overall, withÂ 6,6,5 in Higher Level subjects"
2571160,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12771/ba-art-history-and-russian/,BA,Art History and Russian,ABB,Grades ABB.We offer Russian language at beginners or advanced level. If you are taking A Level Russian we will require grade B and you will be placed in the Advanced stream. We prefer students to take at least one Humanities subject at A Level.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2571161,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12770/ba-art-history-and-portuguese/,BA,Art History and Portuguese,ABB,Grades ABB. We offer Portuguese language at beginners or advanced level. If you are taking A Level Portuguese we will require grade B and you will be placed in the advanced stream. We prefer students to offer at least one essay based subject or language at A Level.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2571162,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12773/ba-art-history-and-spanish/,BA,Art History and Spanish,ABB,Grades ABB. We offer Spanish language at beginners or advanced level. If you are taking A Level Spanish then we will require grade B and you will be placed in the advanced stream. We prefer students to offer at least one Humanities based subject at A Level.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2571163,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12782/bsc-international-disaster-management-and-humanitarian-response-and-spanish/,BSc,International Disaster Management and Humanitarian Response and Spanish,ABB,ABB.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2571164,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12663/bsc-planning-and-real-estate-with-professional-placement/,BSc,Planning and Real Estate with Professional Placement,ABB,ABB.,34,"34 points overall.6,5,5 in Higher Level subjects."
2571167,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12664/mpre-planning-and-real-estate-with-professional-placement/,,MPRE Planning and Real Estate with Professional Placement,ABB,ABB. We do not require a pass in the Science Practical Assessment.,34,"Applicants must demonstrate a broad general education including acceptable levels of Literacy and Numeracy, equivalent to at least Grade C or 4 in GCSE English Language and Mathematics.Â GCSE English Literature will not be accepted in lieu of GCSE English Language."
2571168,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12675/ba-geography-with-professional-placement/,BA,Geography with Professional Placement,AAB,AAB. We do not require a pass in the Science Practical Assessment.,35,The University of Manchester welcomes the provision of unit information where available.Â  Like all other information provided by applicants this may be taken into consideration when assessing your application.Â  Unit grades will not normally form part of an offer conditions.
2571170,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12676/bsc-geography-with-professional-placement/,BSc,Geography with Professional Placement,AAB,AAB We do not require a pass in the Science Practical Assessment.,35,The University of Manchester welcomes the provision of unit information where available.Â  Like all other information provided by applicants this may be taken into consideration when assessing your application.Â  Unit grades will not normally form part of an offer conditions.
2571172,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18037/bsc-biochemistry-with-entrepreneurship/,BSc,Biochemistry with Entrepreneurship,AAA,"We require grades AAA-AAB, including grades AA in Chemistry and one of Biology, Physics and Mathematics (the Core Sciences). Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking Chemistry and no other Core Science subject, we can consider you for an AAA offer if you are also sitting an A level in Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science.If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate's understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including Chemistry and another science subject, normally Biology."
2571173,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18092/bsc-molecular-biology-with-entrepreneurship/,BSc,Molecular Biology with Entrepreneurship,AAA,"We require grades AAA-AAB, including grades AA in Chemistry and one of Biology, Physics and Mathematics (the Core Sciences). Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking Chemistry and no other Core Science subject, we can consider you for an AAA offer if you are also sitting an A level in Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate's understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including Chemistry and another science subject, normally Biology."
2571174,https://www.manchester.ac.uk/study/undergraduate/courses/2025/17982/ba-sociology-and-chinese/,BA,Sociology and Chinese,ABB,ABB.,34,"34points overall.6,5,5 in Higher Level subjects."
2571175,https://www.manchester.ac.uk/study/undergraduate/courses/2025/17983/ba-sociology-and-french/,BA,Sociology and French,ABB,ABB. We offer French language from Beginners Advanced level. If you are taking A Level French we will require grade B and you will be placed in the Advanced stream.,34,"34points overall.6,5,5 in Higher Level subjects."
2571176,https://www.manchester.ac.uk/study/undergraduate/courses/2025/17984/ba-sociology-and-german/,BA,Sociology and German,ABB,ABB. We offer German language at Beginners or Advanced level. If you are taking A Level German we will require grade B and you will be placed in the Advanced stream.,34,"34points overall.6,5,5 in Higher Level subjects."
2571177,https://www.manchester.ac.uk/study/undergraduate/courses/2025/17985/ba-sociology-and-italian/,BA,Sociology and Italian,ABB,Grades ABB. We offer Italian at Beginners or Advanced Level. If you are taking A Level Italian we will require grade B and you will be placed in the Advanced stream.,34,"34points overall.6,5,5 in Higher Level subjects."
2571178,https://www.manchester.ac.uk/study/undergraduate/courses/2025/17986/ba-sociology-and-japanese/,BA,Sociology and Japanese,ABB,Grades ABB. This course is designed for students whose level of Japanese ranges from complete beginner to approximately A Level standard. It is not designed for students whose first language is Japanese.,34,"34points overall.6,5,5 in Higher Level subjects."
2571179,https://www.manchester.ac.uk/study/undergraduate/courses/2025/17846/ba-religions-theology-and-ethics/,BA,"Religions, Theology and Ethics",ABB,Grades ABB.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects."
2571180,https://www.manchester.ac.uk/study/undergraduate/courses/2025/17988/ba-sociology-and-russian/,BA,Sociology and Russian,ABB,Grades ABB.,34,"34points overall.6,5,5 in Higher Level subjects."
